playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
hammoje01,1997,BAL,AL,ALCS,LF,1,0,9,1,0,0,0,false,,,
hammoje01,1997,BAL,AL,ALCS,RF,3,0,18,1,0,0,0,false,,,
hoilech01,1997,BAL,AL,ALCS,C,4,4,111,47,2,0,0,false,0,3,0
kamiesc01,1997,BAL,AL,ALCS,P,2,1,24,0,2,0,0,false,,0,0
keyji01,1997,BAL,AL,ALCS,P,2,1,21,0,0,0,0,false,,2,0
millsal01,1997,BAL,AL,ALCS,P,3,0,10,0,0,0,0,false,,0,0
mussimi01,1997,BAL,AL,ALCS,P,2,2,45,2,1,0,0,false,,0,0
myersra01,1997,BAL,AL,ALCS,P,4,0,16,0,0,0,0,false,,2,0
oroscje01,1997,BAL,AL,ALCS,P,2,0,4,0,1,0,0,false,,0,0
palmera01,1997,BAL,AL,ALCS,1B,6,6,165,55,1,0,4,false,,,
rebouje01,1997,BAL,AL,ALCS,SS,1,0,10,0,0,0,0,false,,,
rhodear01,1997,BAL,AL,ALCS,P,2,0,7,0,1,0,0,false,,0,0
ripkeca01,1997,BAL,AL,ALCS,3B,6,6,174,1,13,0,3,false,,,
surhobj01,1997,BAL,AL,ALCS,1B,1,0,9,3,0,0,0,false,,,
surhobj01,1997,BAL,AL,ALCS,LF,6,6,165,10,0,0,0,false,,,
waltoje01,1997,BAL,AL,ALCS,RF,1,0,6,0,0,0,0,false,,,
webstle01,1997,BAL,AL,ALCS,C,3,2,63,14,0,2,0,false,0,2,0
alomasa02,1997,CLE,AL,ALCS,C,6,6,174,49,1,0,1,false,0,3,1
anderbr02,1997,CLE,AL,ALCS,P,3,0,19,1,2,0,0,false,,0,0
assenpa01,1997,CLE,AL,ALCS,P,5,0,6,0,0,0,0,false,,0,0
fernato01,1997,CLE,AL,ALCS,2B,5,2,93,9,10,1,2,false,,,
gilesbr02,1997,CLE,AL,ALCS,LF,6,5,147,9,0,0,0,false,,,
grissma02,1997,CLE,AL,ALCS,CF,6,6,174,13,1,0,0,false,,,
hershor01,1997,CLE,AL,ALCS,P,1,1,21,0,0,0,0,false,,0,1
jacksmi02,1997,CLE,AL,ALCS,P,5,0,13,0,0,0,0,false,,0,0
judenje01,1997,CLE,AL,ALCS,P,3,0,3,0,0,0,0,false,,2,0
mesajo01,1997,CLE,AL,ALCS,P,4,0,16,0,1,0,0,false,,0,0
mormaal01,1997,CLE,AL,ALCS,P,2,0,4,0,0,0,0,false,,0,0
nagych01,1997,CLE,AL,ALCS,P,2,2,39,0,2,0,0,false,,1,0
ogeach01,1997,CLE,AL,ALCS,P,2,2,42,0,1,0,0,false,,0,0
plunker01,1997,CLE,AL,ALCS,P,1,0,2,0,0,0,0,false,,0,0
ramirma02,1997,CLE,AL,ALCS,RF,6,6,174,14,0,1,0,false,,,
roberbi01,1997,CLE,AL,ALCS,2B,4,4,81,8,7,0,5,false,,,
roberbi01,1997,CLE,AL,ALCS,LF,2,1,27,3,0,1,0,false,,,
seitzke01,1997,CLE,AL,ALCS,1B,3,1,27,11,1,0,2,false,,,
thomeji01,1997,CLE,AL,ALCS,1B,6,5,147,35,2,0,8,false,,,
vizquom01,1997,CLE,AL,ALCS,SS,6,6,174,16,15,0,8,false,,,
willima04,1997,CLE,AL,ALCS,3B,6,6,174,6,18,2,3,false,,,
wrighja02,1997,CLE,AL,ALCS,P,1,1,9,0,0,0,0,false,,0,0
alomasa02,1997,CLE,AL,ALDS1,C,5,5,132,28,1,1,0,false,0,3,0
assenpa01,1997,CLE,AL,ALDS1,P,4,0,10,0,0,0,0,false,,0,0
fernato01,1997,CLE,AL,ALDS1,2B,4,3,90,8,9,0,2,false,,,
gilesbr02,1997,CLE,AL,ALDS1,LF,3,2,48,4,1,0,0,false,,,
grissma02,1997,CLE,AL,ALDS1,CF,5,5,132,14,0,0,0,false,,,
hershor01,1997,CLE,AL,ALDS1,P,2,2,34,1,4,0,0,false,,0,0
jacksmi02,1997,CLE,AL,ALDS1,P,4,0,13,0,2,0,1,false,,0,0
mesajo01,1997,CLE,AL,ALDS1,P,2,0,10,0,1,0,0,false,,0,0
mormaal01,1997,CLE,AL,ALDS1,P,1,0,0,0,0,0,0,false,,0,0
nagych01,1997,CLE,AL,ALDS1,P,1,1,11,0,1,1,0,false,,1,0
ogeach01,1997,CLE,AL,ALDS1,P,1,0,16,0,1,0,0,false,,0,0
plunker01,1997,CLE,AL,ALDS1,P,1,0,4,0,0,0,0,false,,0,0
ramirma02,1997,CLE,AL,ALDS1,RF,5,5,132,2,0,1,0,false,,,
roberbi01,1997,CLE,AL,ALDS1,2B,2,2,42,2,8,0,3,false,,,
roberbi01,1997,CLE,AL,ALDS1,LF,4,3,84,4,0,0,0,false,,,
seitzke01,1997,CLE,AL,ALDS1,1B,1,1,27,9,0,0,0,false,,,
thomeji01,1997,CLE,AL,ALDS1,1B,4,4,105,44,3,0,6,false,,,
vizquom01,1997,CLE,AL,ALDS1,SS,5,5,132,12,14,0,4,false,,,
willima04,1997,CLE,AL,ALDS1,3B,5,5,132,2,10,0,1,false,,,
wrighja02,1997,CLE,AL,ALDS1,P,2,2,34,2,3,1,1,false,,2,0
boehrbr01,1997,NYA,AL,ALDS1,P,1,0,5,0,0,1,0,false,,1,0
boggswa01,1997,NYA,AL,ALDS1,3B,2,1,30,0,1,0,1,false,,,
coneda01,1997,NYA,AL,ALDS1,P,1,1,10,1,1,0,0,false,,2,0
curtich01,1997,NYA,AL,ALDS1,LF,4,2,67,4,0,0,0,false,,,
foxan01,1997,NYA,AL,ALDS1,2B,2,0,6,0,0,0,0,false,,,
girarjo01,1997,NYA,AL,ALDS1,C,5,5,118,21,2,0,0,false,0,5,1
goodedw01,1997,NYA,AL,ALDS1,P,1,1,17,0,0,0,0,false,,1,0
hayesch01,1997,NYA,AL,ALDS1,2B,1,0,6,1,2,0,0,false,,,
hayesch01,1997,NYA,AL,ALDS1,3B,5,4,100,2,7,3,0,false,,,
jeterde01,1997,NYA,AL,ALDS1,SS,5,5,130,12,15,0,1,false,,,
lloydgr01,1997,NYA,AL,ALDS1,P,2,0,4,0,0,0,0,false,,0,0
martiti02,1997,NYA,AL,ALDS1,1B,5,5,130,48,6,0,2,false,,,
mendora01,1997,NYA,AL,ALDS1,P,2,0,11,0,1,0,0,false,,0,0
nelsoje01,1997,NYA,AL,ALDS1,P,4,0,12,0,0,0,0,false,,1,1
oneilpa01,1997,NYA,AL,ALDS1,RF,5,5,130,9,0,0,0,false,,,
pettian01,1997,NYA,AL,ALDS1,P,2,2,35,1,5,0,0,false,,1,1
posadjo01,1997,NYA,AL,ALDS1,C,2,0,12,1,1,0,0,false,0,1,1
raineti01,1997,NYA,AL,ALDS1,LF,3,3,63,7,0,0,0,false,,,
riverma01,1997,NYA,AL,ALDS1,P,2,0,6,1,0,0,0,false,,0,0
sanchre01,1997,NYA,AL,ALDS1,2B,5,5,118,15,14,0,1,false,,,
stantmi02,1997,NYA,AL,ALDS1,P,3,0,3,0,0,0,0,false,,0,0
wellsda01,1997,NYA,AL,ALDS1,P,1,1,27,0,0,0,0,false,,0,0
willibe02,1997,NYA,AL,ALDS1,CF,5,5,130,7,0,0,0,false,,,
alomaro01,1997,BAL,AL,ALDS2,2B,4,2,72,3,6,0,0,false,,,
anderbr01,1997,BAL,AL,ALDS2,CF,4,4,108,6,0,0,0,false,,,
benitar01,1997,BAL,AL,ALDS2,P,3,0,9,0,0,0,0,false,,0,0
berroge01,1997,BAL,AL,ALDS2,RF,1,0,9,0,0,0,0,false,,,
bordimi01,1997,BAL,AL,ALDS2,SS,4,4,108,4,15,0,1,false,,,
daviser01,1997,BAL,AL,ALDS2,RF,3,3,54,1,0,0,0,false,,,
ericksc01,1997,BAL,AL,ALDS2,P,1,1,20,1,0,0,0,false,,2,0
hammoje01,1997,BAL,AL,ALDS2,LF,2,2,42,3,0,0,0,false,,,
hammoje01,1997,BAL,AL,ALDS2,RF,3,1,45,5,1,0,0,false,,,
hoilech01,1997,BAL,AL,ALDS2,C,3,3,64,23,0,0,0,false,0,0,0
keyji01,1997,BAL,AL,ALDS2,P,1,1,14,0,1,0,0,false,,0,0
mathete01,1997,BAL,AL,ALDS2,P,1,0,3,0,0,0,0,false,,0,0
millsal01,1997,BAL,AL,ALDS2,P,1,0,3,0,1,0,0,false,,0,0
mussimi01,1997,BAL,AL,ALDS2,P,2,2,42,3,3,0,0,false,,0,0
myersra01,1997,BAL,AL,ALDS2,P,2,0,6,0,0,0,0,false,,0,0
oroscje01,1997,BAL,AL,ALDS2,P,2,0,4,0,0,0,0,false,,0,0
palmera01,1997,BAL,AL,ALDS2,1B,4,2,84,27,2,0,1,false,,,
rebouje01,1997,BAL,AL,ALDS2,2B,2,2,36,2,3,0,0,false,,,
rhodear01,1997,BAL,AL,ALDS2,P,1,0,7,0,0,0,0,false,,0,0
ripkeca01,1997,BAL,AL,ALDS2,3B,4,4,108,4,4,0,0,false,,,
surhobj01,1997,BAL,AL,ALDS2,LF,3,2,66,1,1,0,0,false,,,
waltoje01,1997,BAL,AL,ALDS2,1B,2,2,24,5,1,0,0,false,,,
webstle01,1997,BAL,AL,ALDS2,C,3,1,44,20,0,0,0,false,1,2,0
amarari01,1997,SEA,AL,ALDS2,1B,2,1,18,7,2,0,0,false,,,
ayalabo01,1997,SEA,AL,ALDS2,P,1,0,4,0,0,0,0,false,,0,0
blowemi01,1997,SEA,AL,ALDS2,3B,3,2,45,1,2,0,1,false,,,
buhneja01,1997,SEA,AL,ALDS2,RF,4,4,105,5,1,0,0,false,,,
charlno01,1997,SEA,AL,ALDS2,P,2,0,7,1,0,0,0,false,,0,0
corajo01,1997,SEA,AL,ALDS2,2B,4,4,105,7,11,0,2,false,,,
duceyro01,1997,SEA,AL,ALDS2,LF,1,1,24,0,0,0,0,false,,,
fasseje01,1997,SEA,AL,ALDS2,P,1,1,24,1,4,0,0,false,,0,1
gatesbr01,1997,SEA,AL,ALDS2,3B,2,1,27,1,2,0,0,false,,,
griffke02,1997,SEA,AL,ALDS2,CF,4,4,105,12,1,0,0,false,,,
johnsra05,1997,SEA,AL,ALDS2,P,2,2,39,0,3,0,0,false,,2,1
kellyro01,1997,SEA,AL,ALDS2,LF,3,3,81,4,0,0,0,false,,,
moyerja01,1997,SEA,AL,ALDS2,P,1,1,14,2,1,0,0,false,,0,0
rodrial01,1997,SEA,AL,ALDS2,SS,4,4,105,5,10,0,2,false,,,
sheetan01,1997,SEA,AL,ALDS2,3B,2,1,33,0,0,0,0,false,,,
slocuhe01,1997,SEA,AL,ALDS2,P,2,0,6,1,0,0,0,false,,0,0
sorrepa01,1997,SEA,AL,ALDS2,1B,4,3,87,27,4,1,3,false,,,
spoljpa01,1997,SEA,AL,ALDS2,P,2,0,5,0,0,0,0,false,,0,0
timlimi01,1997,SEA,AL,ALDS2,P,1,0,2,0,0,0,0,false,,0,0
wellsbo01,1997,SEA,AL,ALDS2,P,1,0,4,0,0,0,0,false,,0,0
wilkiri01,1997,SEA,AL,ALDS2,C,1,0,3,2,0,0,0,false,0,0,0
wilsoda01,1997,SEA,AL,ALDS2,C,4,4,102,29,1,0,0,false,0,2,2
bautida01,1997,ATL,NL,NLCS,LF,2,1,30,4,0,0,0,false,,,
blausje01,1997,ATL,NL,NLCS,SS,6,6,156,6,19,1,4,false,,,
cathemi01,1997,ATL,NL,NLCS,P,4,0,8,0,0,0,0,false,,0,0
embreal01,1997,ATL,NL,NLCS,P,1,0,3,0,0,0,0,false,,0,1
glavito02,1997,ATL,NL,NLCS,P,2,2,40,0,4,0,0,false,,0,0
graffto01,1997,ATL,NL,NLCS,2B,3,2,54,4,2,0,0,false,,,
jonesan01,1997,ATL,NL,NLCS,RF,5,2,72,12,1,0,1,false,,,
jonesch06,1997,ATL,NL,NLCS,3B,6,6,156,1,8,0,0,false,,,
kleskry01,1997,ATL,NL,NLCS,LF,5,5,126,5,0,0,0,false,,,
ligteke01,1997,ATL,NL,NLCS,P,2,0,9,0,2,0,1,false,,0,0
lockhke01,1997,ATL,NL,NLCS,2B,5,4,102,14,5,0,3,false,,,
loftoke01,1997,ATL,NL,NLCS,CF,6,6,156,8,1,2,0,false,,,
lopezja01,1997,ATL,NL,NLCS,C,5,4,129,40,3,0,2,false,0,0,1
maddugr01,1997,ATL,NL,NLCS,P,2,2,39,0,7,0,1,false,,2,0
mcgrifr01,1997,ATL,NL,NLCS,1B,6,6,156,41,2,1,5,false,,,
neaglde01,1997,ATL,NL,NLCS,P,2,1,36,1,0,0,0,false,,0,0
perezed02,1997,ATL,NL,NLCS,C,2,2,27,14,0,0,0,false,0,2,0
smoltjo01,1997,ATL,NL,NLCS,P,1,1,18,0,1,0,0,false,,0,0
tuckemi01,1997,ATL,NL,NLCS,RF,4,4,84,6,1,0,1,false,,,
wohlema01,1997,ATL,NL,NLCS,P,1,0,3,0,0,0,0,false,,0,0
abbotku01,1997,FLO,NL,NLCS,2B,2,2,51,4,1,0,0,false,,,
aloumo01,1997,FLO,NL,NLCS,LF,4,4,108,3,0,0,0,false,,,
ariasal01,1997,FLO,NL,NLCS,3B,2,0,10,0,0,0,0,false,,,
bonilbo01,1997,FLO,NL,NLCS,3B,6,6,149,5,13,0,1,false,,,
brownke01,1997,FLO,NL,NLCS,P,2,2,45,3,2,0,0,false,,1,0
cangejo01,1997,FLO,NL,NLCS,LF,1,1,27,2,0,0,0,false,,,
coninje01,1997,FLO,NL,NLCS,1B,6,5,136,34,5,0,2,false,,,
cookde01,1997,FLO,NL,NLCS,P,2,0,7,0,1,0,0,false,,0,0
counscr01,1997,FLO,NL,NLCS,2B,4,4,108,7,9,1,1,false,,,
daultda01,1997,FLO,NL,NLCS,1B,2,1,23,8,1,0,2,false,,,
eisenji01,1997,FLO,NL,NLCS,LF,1,1,24,2,0,0,0,false,,,
fernaal01,1997,FLO,NL,NLCS,P,1,1,8,0,0,0,0,false,,0,0
heredfe01,1997,FLO,NL,NLCS,P,2,0,10,0,0,0,0,false,,0,0
hernali01,1997,FLO,NL,NLCS,P,2,1,32,1,0,0,0,false,,0,1
johnsch04,1997,FLO,NL,NLCS,C,6,6,156,52,3,2,1,false,0,1,1
leiteal01,1997,FLO,NL,NLCS,P,2,1,25,1,3,0,1,false,,0,0
nenro01,1997,FLO,NL,NLCS,P,2,0,6,0,1,0,0,false,,0,0
powelja04,1997,FLO,NL,NLCS,P,1,0,2,0,0,0,0,false,,0,0
renteed01,1997,FLO,NL,NLCS,SS,6,6,159,14,15,0,3,false,,,
saundto01,1997,FLO,NL,NLCS,P,1,1,16,0,1,0,0,false,,0,0
sheffga01,1997,FLO,NL,NLCS,RF,6,6,159,4,2,0,0,false,,,
vosbeed01,1997,FLO,NL,NLCS,P,2,0,8,0,0,0,0,false,,0,0
whitede03,1997,FLO,NL,NLCS,CF,6,6,159,17,0,0,0,false,,,
zaungr01,1997,FLO,NL,NLCS,C,1,0,3,2,0,0,0,false,0,0,0
abbotku01,1997,FLO,NL,NLDS1,2B,2,2,33,3,6,0,2,false,,,
aloumo01,1997,FLO,NL,NLDS1,LF,3,3,81,6,0,0,0,false,,,
bonilbo01,1997,FLO,NL,NLDS1,3B,3,3,81,3,5,0,0,false,,,
brownke01,1997,FLO,NL,NLDS1,P,1,1,21,2,1,0,0,false,,0,1
coninje01,1997,FLO,NL,NLDS1,1B,3,3,81,24,3,1,2,false,,,
cookde01,1997,FLO,NL,NLDS1,P,2,0,9,0,0,0,0,false,,0,0
counscr01,1997,FLO,NL,NLDS1,2B,3,1,48,5,2,1,0,false,,,
fernaal01,1997,FLO,NL,NLDS1,P,1,1,21,0,1,0,0,false,,0,1
hernali01,1997,FLO,NL,NLDS1,P,1,0,12,0,0,0,0,false,,0,0
johnsch04,1997,FLO,NL,NLDS1,C,3,3,81,21,3,0,0,false,0,2,3
leiteal01,1997,FLO,NL,NLDS1,P,1,1,12,0,1,0,0,false,,1,1
nenro01,1997,FLO,NL,NLDS1,P,2,0,6,0,0,0,0,false,,1,0
renteed01,1997,FLO,NL,NLDS1,SS,3,3,81,9,11,2,2,false,,,
sheffga01,1997,FLO,NL,NLDS1,RF,3,3,78,5,0,0,0,false,,,
wehnejo01,1997,FLO,NL,NLDS1,RF,1,0,3,0,0,0,0,false,,,
whitede03,1997,FLO,NL,NLDS1,CF,3,3,81,3,0,0,0,false,,,
alvarwi01,1997,SFN,NL,NLDS1,P,1,1,18,0,0,0,0,false,,0,0
beckro01,1997,SFN,NL,NLDS1,P,1,0,4,0,0,0,0,false,,0,0
bondsba01,1997,SFN,NL,NLDS1,LF,3,3,77,6,0,0,0,false,,,
estessh01,1997,SFN,NL,NLDS1,P,1,1,9,0,1,0,0,false,,0,0
hamilda02,1997,SFN,NL,NLDS1,CF,2,1,29,3,0,0,0,false,,,
henrydo01,1997,SFN,NL,NLDS1,P,1,0,6,0,0,0,0,false,,0,0
hernaro01,1997,SFN,NL,NLDS1,P,3,0,4,0,0,0,0,false,,1,0
hillgl01,1997,SFN,NL,NLDS1,RF,2,2,48,2,0,0,0,false,,,
javiest01,1997,SFN,NL,NLDS1,CF,2,2,48,5,0,0,0,false,,,
javiest01,1997,SFN,NL,NLDS1,RF,2,1,29,6,0,0,0,false,,,
johnsbr01,1997,SFN,NL,NLDS1,C,3,3,77,18,0,0,0,false,0,1,0
kentje01,1997,SFN,NL,NLDS1,1B,1,1,24,14,1,0,1,false,,,
kentje01,1997,SFN,NL,NLDS1,2B,3,2,53,5,6,0,2,false,,,
lewisma01,1997,SFN,NL,NLDS1,2B,1,1,24,1,3,0,1,false,,,
muellbi02,1997,SFN,NL,NLDS1,3B,3,3,77,2,9,0,1,false,,,
powelda01,1997,SFN,NL,NLDS1,CF,1,0,0,0,0,0,0,false,,,
rodriri02,1997,SFN,NL,NLDS1,P,2,0,3,0,0,0,0,false,,0,0
rueteki01,1997,SFN,NL,NLDS1,P,1,1,21,0,1,0,0,false,,0,0
snowjt01,1997,SFN,NL,NLDS1,1B,3,2,53,12,0,0,3,false,,,
tavarju01,1997,SFN,NL,NLDS1,P,3,0,12,0,0,0,0,false,,0,0
vizcajo01,1997,SFN,NL,NLDS1,SS,3,3,77,3,10,0,3,false,,,
bautida01,1997,ATL,NL,NLDS2,LF,3,0,30,0,0,0,0,false,,,
blausje01,1997,ATL,NL,NLDS2,SS,3,3,81,2,10,0,2,false,,,
cathemi01,1997,ATL,NL,NLDS2,P,1,0,6,0,0,0,0,false,,0,0
glavito02,1997,ATL,NL,NLDS2,P,1,1,18,1,1,0,0,false,,0,0
graffto01,1997,ATL,NL,NLDS2,2B,3,1,42,1,6,0,0,false,,,
jonesan01,1997,ATL,NL,NLDS2,RF,3,1,42,10,0,0,0,false,,,
jonesch06,1997,ATL,NL,NLDS2,3B,3,3,81,2,3,1,0,false,,,
kleskry01,1997,ATL,NL,NLDS2,LF,3,3,51,3,0,1,0,false,,,
lockhke01,1997,ATL,NL,NLDS2,2B,2,2,39,1,8,1,2,false,,,
loftoke01,1997,ATL,NL,NLDS2,CF,3,3,81,6,1,0,0,false,,,
lopezja01,1997,ATL,NL,NLDS2,C,2,2,54,18,0,0,0,false,0,0,0
maddugr01,1997,ATL,NL,NLDS2,P,1,1,27,1,1,0,0,false,,2,0
mcgrifr01,1997,ATL,NL,NLDS2,1B,3,3,81,27,3,0,2,false,,,
perezed02,1997,ATL,NL,NLDS2,C,1,1,27,6,0,0,0,false,0,2,0
smoltjo01,1997,ATL,NL,NLDS2,P,1,1,27,0,0,0,0,false,,0,0
tuckemi01,1997,ATL,NL,NLDS2,RF,2,2,39,3,0,0,0,false,,,
wohlema01,1997,ATL,NL,NLDS2,P,1,0,3,0,0,0,0,false,,0,0
ausmubr01,1997,HOU,NL,NLDS2,C,2,2,45,13,0,0,0,false,1,1,1
bagweje01,1997,HOU,NL,NLDS2,1B,3,3,75,17,6,2,2,false,,,
bellde01,1997,HOU,NL,NLDS2,RF,3,3,75,3,0,0,0,false,,,
biggicr01,1997,HOU,NL,NLDS2,2B,3,3,75,4,8,1,2,false,,,
carrch02,1997,HOU,NL,NLDS2,CF,2,1,37,2,0,0,0,false,,,
eusebto01,1997,HOU,NL,NLDS2,C,1,1,24,6,1,0,0,false,0,0,1
garcira03,1997,HOU,NL,NLDS2,P,2,0,3,0,0,0,0,false,,0,0
gonzalu01,1997,HOU,NL,NLDS2,LF,3,3,75,13,1,1,0,false,,,
gutieri01,1997,HOU,NL,NLDS2,SS,3,3,75,5,5,0,2,false,,,
hamptmi01,1997,HOU,NL,NLDS2,P,1,1,14,3,0,0,0,false,,1,0
hidalri01,1997,HOU,NL,NLDS2,CF,2,2,38,5,0,0,0,false,,,
kileda01,1997,HOU,NL,NLDS2,P,1,1,21,0,0,0,0,false,,0,1
limajo01,1997,HOU,NL,NLDS2,P,1,0,3,0,0,0,0,false,,0,0
magnami01,1997,HOU,NL,NLDS2,P,2,0,6,0,1,0,0,false,,0,0
martito02,1997,HOU,NL,NLDS2,P,2,0,2,0,1,0,0,false,,0,0
penato01,1997,HOU,NL,NLDS2,C,2,0,6,2,0,0,0,false,0,0,0
reynosh01,1997,HOU,NL,NLDS2,P,1,1,18,1,1,0,0,false,,0,1
spierbi01,1997,HOU,NL,NLDS2,3B,3,3,75,1,3,0,0,false,,,
sprinru01,1997,HOU,NL,NLDS2,P,2,0,5,0,0,0,0,false,,0,0
wagnebi02,1997,HOU,NL,NLDS2,P,1,0,3,0,0,0,0,false,,0,0
alomasa02,1997,CLE,AL,WS,C,7,7,191,49,3,0,0,false,0,4,0
anderbr02,1997,CLE,AL,WS,P,3,0,11,0,1,0,0,false,,0,0
assenpa01,1997,CLE,AL,WS,P,5,0,12,0,0,0,0,false,,0,0
fernato01,1997,CLE,AL,WS,2B,5,3,110,9,14,2,3,false,,,
gilesbr02,1997,CLE,AL,WS,LF,2,1,36,2,0,0,0,false,,,
grissma02,1997,CLE,AL,WS,CF,7,7,191,19,0,1,0,false,,,
hershor01,1997,CLE,AL,WS,P,2,2,30,1,1,0,0,false,,0,0
jacksmi02,1997,CLE,AL,WS,P,4,0,14,1,1,0,0,false,,0,0
judenje01,1997,CLE,AL,WS,P,2,0,6,0,0,0,0,false,,1,0
justida01,1997,CLE,AL,WS,LF,4,4,110,9,0,0,0,false,,,
mesajo01,1997,CLE,AL,WS,P,5,0,15,1,1,0,0,false,,1,0
mormaal01,1997,CLE,AL,WS,P,2,0,1,0,0,0,0,false,,0,0
nagych01,1997,CLE,AL,WS,P,2,1,21,2,1,0,1,false,,0,0
ogeach01,1997,CLE,AL,WS,P,2,2,35,0,2,0,0,false,,1,0
plunker01,1997,CLE,AL,WS,P,3,0,9,0,0,0,0,false,,0,0
ramirma02,1997,CLE,AL,WS,RF,7,7,191,16,1,1,0,false,,,
roberbi01,1997,CLE,AL,WS,2B,4,4,81,7,8,0,3,false,,,
roberbi01,1997,CLE,AL,WS,LF,2,2,45,1,0,0,0,false,,,
thomeji01,1997,CLE,AL,WS,1B,7,7,191,57,5,1,8,false,,,
vizquom01,1997,CLE,AL,WS,SS,7,7,191,12,17,0,6,false,,,
willima04,1997,CLE,AL,WS,3B,7,7,191,5,9,0,1,false,,,
wrighja02,1997,CLE,AL,WS,P,2,2,37,0,1,0,0,false,,1,0
alfonan01,1997,FLO,NL,WS,P,3,0,19,1,1,0,0,false,,0,0
aloumo01,1997,FLO,NL,WS,LF,7,7,192,11,0,0,0,false,,,
ariasal01,1997,FLO,NL,WS,3B,1,0,3,0,0,0,0,false,,,
bonilbo01,1997,FLO,NL,WS,3B,7,7,189,3,20,2,2,false,,,
brownke01,1997,FLO,NL,WS,P,2,2,33,0,3,0,0,false,,1,2
coninje01,1997,FLO,NL,WS,1B,6,3,88,29,2,0,5,false,,,
cookde01,1997,FLO,NL,WS,P,3,0,11,0,0,0,0,false,,0,0
counscr01,1997,FLO,NL,WS,2B,7,7,192,19,15,1,7,false,,,
daultda01,1997,FLO,NL,WS,1B,5,4,87,28,4,0,3,false,,,
eisenji01,1997,FLO,NL,WS,1B,2,0,17,3,1,0,1,false,,,
heredfe01,1997,FLO,NL,WS,P,4,0,16,1,0,0,0,false,,0,0
hernali01,1997,FLO,NL,WS,P,2,2,41,0,4,1,1,false,,0,0
johnsch04,1997,FLO,NL,WS,C,7,7,186,49,2,0,0,false,0,5,3
leiteal01,1997,FLO,NL,WS,P,2,2,32,1,0,1,0,false,,2,0
nenro01,1997,FLO,NL,WS,P,4,0,14,0,0,0,0,false,,0,0
powelja04,1997,FLO,NL,WS,P,4,0,11,0,2,0,0,false,,1,0
renteed01,1997,FLO,NL,WS,SS,7,7,192,12,26,1,7,false,,,
saundto01,1997,FLO,NL,WS,P,1,1,6,0,1,1,0,false,,0,0
sheffga01,1997,FLO,NL,WS,RF,7,7,192,16,0,1,0,false,,,
vosbeed01,1997,FLO,NL,WS,P,2,0,9,0,1,0,0,false,,1,1
whitede03,1997,FLO,NL,WS,CF,7,7,192,16,0,0,0,false,,,
zaungr01,1997,FLO,NL,WS,C,1,0,6,3,0,0,0,false,0,0,0
alomasa02,1998,CLE,AL,ALCS,C,5,5,120,29,1,2,0,false,0,7,1
assenpa01,1998,CLE,AL,ALCS,P,3,0,6,0,0,0,0,false,,0,0
burbada01,1998,CLE,AL,ALCS,P,3,0,18,0,0,0,0,false,,1,0
colonba01,1998,CLE,AL,ALCS,P,1,1,27,0,3,0,0,false,,0,0
corajo01,1998,CLE,AL,ALCS,2B,2,2,57,2,6,0,1,false,,,
diazei01,1998,CLE,AL,ALCS,C,4,1,45,13,3,0,0,false,0,2,1
frymatr01,1998,CLE,AL,ALCS,3B,6,6,165,1,7,1,0,false,,,
gilesbr02,1998,CLE,AL,ALCS,LF,3,3,87,7,0,1,0,false,,,
goodedw01,1998,CLE,AL,ALCS,P,1,1,14,1,0,0,0,false,,2,0
jacksmi02,1998,CLE,AL,ALCS,P,1,0,3,0,0,0,0,false,,0,0
justida01,1998,CLE,AL,ALCS,LF,1,1,24,3,0,0,0,false,,,
loftoke01,1998,CLE,AL,ALCS,CF,6,6,165,8,0,1,0,false,,,
nagych01,1998,CLE,AL,ALCS,P,2,2,29,1,1,0,0,false,,0,0
ogeach01,1998,CLE,AL,ALCS,P,2,1,20,1,2,0,0,false,,2,0
pooleji02,1998,CLE,AL,ALCS,P,4,0,4,0,0,0,0,false,,1,0
ramirma02,1998,CLE,AL,ALCS,RF,6,6,165,12,0,0,0,false,,,
reedst01,1998,CLE,AL,ALCS,P,3,0,5,0,1,0,0,false,,0,0
sexsori01,1998,CLE,AL,ALCS,1B,3,2,54,20,3,0,2,false,,,
shueypa01,1998,CLE,AL,ALCS,P,5,0,19,0,0,0,0,false,,2,1
thomeji01,1998,CLE,AL,ALCS,1B,4,4,111,47,4,0,5,false,,,
vizquom01,1998,CLE,AL,ALCS,SS,6,6,165,11,26,1,7,false,,,
whitema01,1998,CLE,AL,ALCS,LF,2,2,54,3,0,0,0,false,,,
wilsoen01,1998,CLE,AL,ALCS,2B,5,4,108,5,19,1,4,false,,,
wrighja02,1998,CLE,AL,ALCS,P,2,1,20,1,1,0,0,false,,1,1
brosisc01,1998,NYA,AL,ALCS,3B,6,6,168,4,10,1,0,false,,,
coneda01,1998,NYA,AL,ALCS,P,2,2,39,2,2,0,0,false,,1,0
curtich01,1998,NYA,AL,ALCS,LF,2,1,36,1,0,0,0,false,,,
girarjo01,1998,NYA,AL,ALCS,C,3,3,75,22,1,0,0,false,0,1,0
hernaor01,1998,NYA,AL,ALCS,P,1,1,21,0,1,0,0,false,,2,0
jeterde01,1998,NYA,AL,ALCS,SS,6,6,168,9,13,0,5,false,,,
knoblch01,1998,NYA,AL,ALCS,2B,6,6,168,9,17,0,5,false,,,
